44	gi-24:4128395..4128665_LTR
44	gi-88:3606752..3607022_LTR
44	gi-94:2313078..2313348_LTR
44	gi-108:30894..30624_LTR
45	gi-23:4067716..4074918_INT
45	gi-24:4128666..4135875_INT
45	gi-88:3607023..3614227_INT
45	gi-94:2313349..2320549_INT
45	gi-108:30895..34764_INT
46	gi-33:2496130..2496329_LTR
47	gi-33:2496330..2510551_INT
48	gi-71:1423644..1434633_INT
49	gi-74:1393206..1397771_INT
50	gi-74:1398288..1397772_LTR
51	gi-88:1138500..1144061_INT
52	gi-88:1144062..1144345_LTR
53	gi-108:781957..792708_INT
54	gi-126:459319..463683_INT
55	gi-143:4057552..4057826_LTR
56	gi-143:4057827..4064377_INT
